sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels,,,
18220,,Kosz,simple,,base,Kosz VDE-Robinson Compact TX3/D36,"Nowoczesne wędkarstwo wymaga bardzo wysokiej klasy sprzętu. Kosze wędkarskie to kolejna propozycja profesjonalnej linii doskonałych produktów Van Den Eynde – Robinson Team. Wychodzi ona naprzeciw potrzebom nie tylko wędkarzy spławikowych, biorących udział w zawodach wędkarskich, ale również wszystkim innym, którzy chcą czuć się komfortowo i bezpiecznie w czasie łowienia. Przed wprowadzeniem do sprzedaży kosze były testowane przez belgijskich i polskich wyczynowców, dzięki czemu zastosowano w nich szereg udoskonaleń w stosunku do modeli dotychczas istniejących na rynku.","Nowoczesne wędkarstwo wymaga bardzo wysokiej klasy sprzętu. Kosze wędkarskie to kolejna propozycja profesjonalnej linii doskonałych produktów Van Den Eynde – Robinson Team. Wychodzi ona naprzeciw potrzebom nie tylko wędkarzy spławikowych, biorących udział w zawodach wędkarskich, ale również wszystkim innym, którzy chcą czuć się komfortowo i bezpiecznie w czasie łowienia. Przed wprowadzeniem do sprzedaży kosze były testowane przez belgijskich i polskich wyczynowców, dzięki czemu zastosowano w nich szereg udoskonaleń w stosunku do modeli dotychczas istniejących na rynku.",15.000000,1,23,"Catalog, Search","256,09756097561",,,,kosz-vde-robinson-compact-tx3-d36,,,Nowoczesne wędkarstwo wymaga bardzo wysokiej klasy sprzętu. Kosze wędkarskie to kolejna propozycja profesjonalnej linii doskonałych produktów Van Den Eynde – Robinson Team.,no_selection,,/k/o/kosz-compact-tx3-d36-robinson_ocmz2mtmgnxueyhi_1.jpg,,/k/o/kosz-compact-tx3-d36-robinson_ocmz2mtmgnxueyhi_1.jpg,,no_selection,,"08.03.2021, 10:50","21.04.2021, 12:00",,,Block after Info Column,,,,No,,,,,,,Use config,,"produkt_gabarytowy=Yes,produkt_ukonczony=No,stary_id=427",13.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/kosz-compact-tx3-d36-robinson_ocmz2mtmgnxueyhi_1.jpg,,,,,,,,,,,,,,,,,
16029,,Pojemnik kuweta,simple,"222,475",base,Miska Preston Groundbait Bowl & Hoop - Small,,,1.000000,1,23,"Catalog, Search","550,650406504065",,,,miska-preston-offbox36-groundbait-bowl-hoop-small-large-small,,,,/p/r/preston_groundbait_bowl_and_hoop_1.jpg,,/p/r/preston_groundbait_bowl_and_hoop_1.jpg,,/p/r/preston_groundbait_bowl_and_hoop_1.jpg,,/p/r/preston_groundbait_bowl_and_hoop_1.jpg,,"09.03.2021, 19:57","26.04.2021, 09:54",,,Block after Info Column,,,,No,,,,,,,Use config,,"produkt_gabarytowy=Yes,produkt_ukonczony=No,stary_id=1642",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/p/r/preston_groundbait_bowl_and_hoop_1.jpg,,,,,,,,,,,,,,,,,
18169,,Default,simple,"466,198",base,Sztyca Preston C-Drome Power Handle 3.6m,"<strong>BARDZO MOCNA</strong> sztyca nasadowa do łowisk komercyjnych. Pozwala sprawnie podbierać duże ryby dzięki swojej nadzwyczajnej sztywności. Sztyca praktycznie nie ma ugięcia przy założeniu podbieraka gumowanego.



<strong>Długość:</strong> 3.6m

<strong>Waga:</strong> 460g

<strong>Długość transportowa:</strong> 156cm","<strong>BARDZO MOCNA</strong> sztyca nasadowa do łowisk komercyjnych. Pozwala sprawnie podbierać duże ryby dzięki swojej nadzwyczajnej sztywności. Sztyca praktycznie nie ma ugięcia przy założeniu podbieraka gumowanego.



<strong>Długość:</strong> 3.6m

<strong>Waga:</strong> 460g

<strong>Długość transportowa:</strong> 156cm",,1,23,"Catalog, Search","211,512195121951",,,,sztyca-preston-c-drome-power-handle-3-6m,,,BARDZO MOCNA sztyca nasadowa do łowisk komercyjnych. Pozwala sprawnie podbierać duże ryby dzięki swojej nadzwyczajnej sztywności. Sztyca praktycznie nie ma ugięcia przy założeniu podbieraka gumowanego,no_selection,,/s/z/sztyca-preston-c-drome-power-handle-36m_vk1hdi9nxopwosl2_1.jpg,,/s/z/sztyca-preston-c-drome-power-handle-36m_vk1hdi9nxopwosl2_1.jpg,,no_selection,,"08.03.2021, 10:50","23.03.2021, 14:06",,,Block after Info Column,,,,,,,,,,,Use config,,"manufacturer=Preston Innovation,stary_id=429",3.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,1,0,0,0,,,,,,,/s/z/sztyca-preston-c-drome-power-handle-36m_vk1hdi9nxopwosl2_1.jpg,,,,,,,,,,,,,,,,,
18034,,Podbierak,simple,,base,Podbierak Haldorado by Dome Team Feeder King Oval XL,"<ul>

 	<li>Rozmiar ramy: 60x50 cm</li>

 	<li>Głębokość: 45 cm</li>

 	<li>Waga: 430 g</li>

 	<li>Materiał: gęsta siatka z powłoką z gumy silikonowej</li>

 	<li>Przyjazny dla ryb</li>

 	<li>Lekka aluminiowa rama z wstępnie ochronną osłoną z tkaniny</li>

 	<li>Wbudowana pływająca gąbka dla łatwiejszej i szybszej obsługi</li>

 	<li>Wyjątkowo solidna, dodatkowa wypustka na trzpieniu „Y”</li>

 	<li>Może pomieścić nawet karpie i amury o wadze 10-15 kg!</li>

</ul>","<ul>

 	<li>Rozmiar ramy: 60x50 cm</li>

 	<li>Głębokość: 45 cm</li>

 	<li>Waga: 430 g</li>

 	<li>Materiał: gęsta siatka z powłoką z gumy silikonowej</li>

 	<li>Przyjazny dla ryb</li>

 	<li>Lekka aluminiowa rama z wstępnie ochronną osłoną z tkaniny</li>

 	<li>Wbudowana pływająca gąbka dla łatwiejszej i szybszej obsługi</li>

 	<li>Wyjątkowo solidna, dodatkowa wypustka na trzpieniu „Y”</li>

 	<li>Może pomieścić nawet karpie i amury o wadze 10-15 kg!</li>

</ul>",0.100000,1,23,"Catalog, Search","191,682926829268",,,,podbierak-by-dome-team-feeder-king-oval-xl,,,"Lekka aluminiowa rama z wstępnie ochronną osłoną z tkaniny. Wbudowana pływająca gąbka dla łatwiejszej i szybszej obsługi. Wyjątkowo solidna, dodatkowa wypustka na trzpieniu „Y”. Może pomieścić nawet karpie i amury o wadze 10-15 kg!",no_selection,,/b/y/by-dome-team-feeder-method-king-ovalis-xl_214242_1_0x0_w9exfbg1olvqhzbo_1.jpg,,/b/y/by-dome-team-feeder-method-king-ovalis-xl_214242_1_0x0_w9exfbg1olvqhzbo_1.jpg,,no_selection,,"08.03.2021, 10:50","20.04.2021, 12:19",,,Block after Info Column,,,,No,,,,,,,Use config,,"produkt_gabarytowy=Yes,produkt_ukonczony=No,stary_id=430",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/b/y/by-dome-team-feeder-method-king-ovalis-xl_214242_1_0x0_w9exfbg1olvqhzbo_1.jpg,,,,,,,,,,,,,,,,,
18029,,Podbierak,simple,,base,Podbierak Haldorado by Dome Team Feeder King Oval L,"<ul>
<li>Rozmiar ramy: 55×45 cm</li>
<li>Waga: 400 g</li>
<li>Materiał: gęsta siatka z powłoką z gumy silikonowej</li>
<li>Przyjazny dla ryb</li>
<li>Lekka aluminiowa rama z wstępnie ochronną osłoną z tkaniny</li>
<li>Wbudowana pływająca gąbka dla łatwiejszej i szybszej obsługi</li>
<li>Wyjątkowo solidna, dodatkowa wypustka na trzpieniu „Y”</li>
</ul>","<ul>
<li>Rozmiar ramy: 55×45 cm</li>
<li>Waga: 400 g</li>
<li>Materiał: gęsta siatka z powłoką z gumy silikonowej</li>
<li>Przyjazny dla ryb</li>
<li>Lekka aluminiowa rama z wstępnie ochronną osłoną z tkaniny</li>
<li>Wbudowana pływająca gąbka dla łatwiejszej i szybszej obsługi</li>
<li>Wyjątkowo solidna, dodatkowa wypustka na trzpieniu „Y”</li>
</ul>",0.100000,1,23,"Catalog, Search","211,382113821138",,,,podbierak-by-dome-team-feeder-king-oval-l,,,"Lekka aluminiowa rama z wstępnie ochronną osłoną z tkaniny. Wbudowana pływająca gąbka dla łatwiejszej i szybszej obsługi. Wyjątkowo solidna, dodatkowa wypustka na trzpieniu „Y”",no_selection,,/b/y/by-dome-team-feeder-method-king-ovalis-xl_214242_1_0x0_silcr2m2uozbpmp6_1.jpg,,/b/y/by-dome-team-feeder-method-king-ovalis-xl_214242_1_0x0_silcr2m2uozbpmp6_1.jpg,,no_selection,,"08.03.2021, 10:50","20.04.2021, 12:18",,,Block after Info Column,,,,No,,,,,,,Use config,,"produkt_gabarytowy=Yes,produkt_ukonczony=No,stary_id=431",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/b/y/by-dome-team-feeder-method-king-ovalis-xl_214242_1_0x0_silcr2m2uozbpmp6_1.jpg,/b/y/by-dome-team-feeder-method-king-ovalis-xl_214243_1_0x0_j9fxs1srdywftcih_1.jpg",",",,,,,,,,,,,,,,,,
18029,default,Podbierak,simple,,,,"<ul>

 	<li>Rozmiar ramy: 55x45 cm</li>

 	<li>Waga: 400 g</li>

 	<li>Materiał: gęsta siatka z powłoką z gumy silikonowej</li>

 	<li>Przyjazny dla ryb</li>

 	<li>Lekka aluminiowa rama z wstępnie ochronną osłoną z tkaniny</li>

 	<li>Wbudowana pływająca gąbka dla łatwiejszej i szybszej obsługi</li>

 	<li>Wyjątkowo solidna, dodatkowa wypustka na trzpieniu „Y”</li>

</ul>",,,,,,"198,292682926829",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,3577235772358"
18018,,Wędka,simple,,base,Wędka Haldorado by Dome Master Carp Pro 360H,"Kolejna ulepszona wersja, która zastąpiła kij Master Carp. Pierwszą i najważniejszą różnicą między starą i nową wersją jest zmiana materiału IMT-8 Power Carbon na <strong>IMT-10 Power Carbon.</strong> Dzięki lepszej jakości surowcu wędki stały się cieńsze, lżejsze, nieco bardziej miękkie, ale jeszcze bardziej wytrzymałe. Możemy z całą pewnością stwierdzić, że te kije są niezniszczalne, jeśli oczywiście są używane zgodnie z przeznaczeniem! Dzięki idealnie budowie możemy łatwiej i wygodniej rzucić nasz podajnik na pożądaną odległość wkładając w to mniejszą siłę. Natomiast hol ryby jest jeszcze bardziej przyjemniejszy, bez obawy utraty ryby złowionej.



Najczęściej używany rozmiar, dostępny w dwóch różnych wersjach wytrzymałościowych. Wybór wędek o odpowiednich parametrach musi uwzględniać odległość łowienia, wielkość ryb oraz odpowiedni ciężar kołowrotka. Model 360H ma masę wyrzutu 30-100 g, długość rączki 43,5 cm i jest sygnowana dystansem 80m+

<table class=""table table-striped detailsTable"">

<tbody>

<tr>

<td class=""text-nowrap"">Ciężar wyrzutu :</td>

<td>30–100 g</td>

</tr>

<tr>

<td class=""text-nowrap"">Długość (m) :</td>

<td>3.6</td>

</tr>

<tr>

<td class=""text-nowrap"">Ilość przelotek :</td>

<td>14</td>

</tr>

<tr>

<td class=""text-nowrap"">Średnica rączki (mm) :</td>

<td>13</td>

</tr>

<tr>

<td class=""text-nowrap"">Długość transportowa (cm) :</td>

<td>127</td>

</tr>

<tr>

<td class=""text-nowrap"">Waga (g) :</td>

<td>261</td>

</tr>

</tbody>

</table>","Najczęściej używany rozmiar, dostępny w dwóch różnych wersjach wytrzymałościowych. Wybór wędek o odpowiednich parametrach musi uwzględniać odległość łowienia, wielkość ryb oraz odpowiedni ciężar kołowrotka. Model 360H ma masę wyrzutu 30-100 g, długość rączki 43,5 cm i i jest sygnowana dystansem 80m+",0.500000,1,23,"Catalog, Search","33,0487804878049",,,,wedka-by-dome-master-carp-pro-360h,,,"Najczęściej używany rozmiar, dostępny w dwóch różnych wersjach wytrzymałościowych. Wybór wędek o odpowiednich parametrach musi uwzględniać odległość łowienia, wielkość ryb oraz odpowiedni ciężar kołowrotka. Model 360H ma masę wyrzu",no_selection,,/w/m/wmc1_p7lcfzavrpk80fjs_1.png,,/w/m/wmc1_p7lcfzavrpk80fjs_1.png,,no_selection,,"08.03.2021, 10:50","20.04.2021, 11:38",,,Block after Info Column,,,,No,,,,,,,Use config,,"manufacturer=Haldorado,stary_id=432",15.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/w/m/wmc1_p7lcfzavrpk80fjs_1.png,/w/m/wmc2_munijbglkvtznpqp_1.png,/w/m/wmc3_wlz6s7snjq1xjezc_1.png,/w/m/wmc4_dlpm4k0750cpkw6w_1.png,/w/m/wmc5_3l0bmgexdvf5xhzu_1.png",",,,,",,,,,,,,,,,,,,,,
18018,default,Wędka,simple,,,,"Kolejna ulepszona wersja, która zastąpiła kij Master Carp. Pierwszą i najważniejszą różnicą między starą i nową wersją jest zmiana materiału IMT-8 Power Carbon na <strong>IMT-10 Power Carbon.</strong> Dzięki lepszej jakości surowcu wędki stały się cieńsze, lżejsze, nieco bardziej miękkie, ale jeszcze bardziej wytrzymałe. Możemy z całą pewnością stwierdzić, że te kije są niezniszczalne, jeśli oczywiście są używane zgodnie z przeznaczeniem! Dzięki idealnie budowie możemy łatwiej i wygodniej rzucić nasz podajnik na pożądaną odległość wkładając w to mniejszą siłę. Natomiast hol ryby jest jeszcze bardziej przyjemniejszy, bez obawy utraty ryby złowionej.



Najczęściej używany rozmiar, dostępny w dwóch różnych wersjach wytrzymałościowych. Wybór wędek o odpowiednich parametrach musi uwzględniać odległość łowienia, wielkość ryb oraz odpowiedni ciężar kołowrotka. Model 360H ma masę wyrzutu 30-100 g, długość rączki 43,5 cm i jest sygnowana dystansem 80m+

<table class=""table table-striped detailsTable"">

<tbody>

<tr>

<td class=""text-nowrap"">Ciężar wyrzutu :</td>

<td>30–100 g</td>

</tr>

<tr>

<td class=""text-nowrap"">Długość (m) :</td>

<td>3.6</td>

</tr>

<tr>

<td class=""text-nowrap"">Ilość przelotek :</td>

<td>14</td>

</tr>

<tr>

<td class=""text-nowrap"">Średnica rączki (mm) :</td>

<td>13</td>

</tr>

<tr>

<td class=""text-nowrap"">Długość transportowa (cm) :</td>

<td>127</td>

</tr>

<tr>

<td class=""text-nowrap"">Waga (g) :</td>

<td>261</td>

</tr>

</tbody>

</table>",,,,,,"194,991869918699",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,9674796747968"
18015,,Fajka / uchwyt,simple,,base,Podpórka Haldorado Safe Feeder Black,"<div id=""box_description"" class=""box tab"">

<div class=""innerbox"">

<div class=""resetcss"">



Podpórka na wędkę, stworzona z wytrzymałego aluminium, który został pokryty aksamitną powłoką.



</div>

</div>

</div>

<div id=""box_productdeliveries"" class=""box row tab""></div>","<div id=""box_description"" class=""box tab"">

<div class=""innerbox"">

<div class=""resetcss"">



Podpórka na wędkę, stworzona z wytrzymałego aluminium, który został pokryty aksamitną powłoką.



</div>

</div>

</div>

<div id=""box_productdeliveries"" class=""box row tab""></div>",0.100000,1,23,"Catalog, Search","257,780487804878",,,,podporka-haldorado-safe-feeder-black,,,"Podpórka o długości 27 cm ma specjalną osłonę. Położona na aksamitnym materiale wędka z pewnością się nie zarysuje ani nie uszkodzi żyłki! Inną ciekawostką jest to, że podpórka jest wykonana z aluminium.",no_selection,,/h/a/haldorado-safe-feeder-black_27583_5_0x0_hzsk3kaf4srtmma8_1.jpg,,/h/a/haldorado-safe-feeder-black_27583_5_0x0_hzsk3kaf4srtmma8_1.jpg,,no_selection,,"08.03.2021, 10:50","20.04.2021, 11:41",,,Block after Info Column,,,,No,,,,,,,Use config,,"produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=433",11.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/a/haldorado-safe-feeder-black_27583_5_0x0_hzsk3kaf4srtmma8_1.jpg,,,,,,,,,,,,,,,,,
18012,,Fajka / uchwyt,simple,,base,Podpórka Haldorado Safe Feeder Blue,"<div id=""box_description"" class=""box tab"">

<div class=""innerbox"">

<div class=""resetcss"">



Podpórka na wędkę, stworzona z wytrzymałego aluminium, który został pokryty aksamitną powłoką.



</div>

</div>

</div>

<div id=""box_productdeliveries"" class=""box row tab""></div>","<div id=""box_description"" class=""box tab"">

<div class=""innerbox"">

<div class=""resetcss"">



Podpórka na wędkę, stworzona z wytrzymałego aluminium, który został pokryty aksamitną powłoką.



</div>

</div>

</div>

<div id=""box_productdeliveries"" class=""box row tab""></div>",0.100000,1,23,"Catalog, Search","145,414634146341",,,,podporka-haldorado-safe-feeder-blue,,,"Podpórka o długości 27 cm ma specjalną osłonę. Położona na aksamitnym materiale wędka z pewnością się nie zarysuje ani nie uszkodzi żyłki! Inną ciekawostką jest to, że podpórka jest wykonana z aluminium.",no_selection,,/h/a/haldorado-safe-feeder-blue-kozepes_kuiz63bxtwc45i93_1.jpg,,/h/a/haldorado-safe-feeder-blue-kozepes_kuiz63bxtwc45i93_1.jpg,,no_selection,,"08.03.2021, 10:50","20.04.2021, 12:17",,,Block after Info Column,,,,No,,,,,,,Use config,,"produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=434",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/a/haldorado-safe-feeder-blue-kozepes_kuiz63bxtwc45i93_1.jpg,,,,,,,,,,,,,,,,,
18007,,Kołowrotek,simple,,base,Kołowrotek Haldorado by Dome TEAM FEEDER Fine Carp 5000,"Wraz z rozwojem technologii produkcyjnej, granice wykorzystywane do różnych metod stale się przesuwają! Z czasem nowoczesne rozwiązania są w stanie przewyższyć swoich poprzedników i zapewnić jeszcze wyższy poziom jakości, przy jednoczesnym zachowaniu korzystnego stosunku ceny do jakości. To prawdziwe wyzwanie, dlatego z dumą prezentujemy jednego z najnowszych członków rodziny kołowrotków <strong>By Döme TEAM FEEDER</strong> , <strong>Fine Carp</strong> ot, który jest w 100% dostosowany do potrzeb nowoczesnego łowienia feederem!



Liczba łożysk: 7 + 1

Przełożenie: 4,6: 1

Średnica szpuli: 58 mm

Nawój: 90 cm

Pojemność szpuli: 0,20 mm / 280 m

Waga: 377 g

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- S.F.D. - Superfast Front Drag - Szubki hamulec przedni</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- K.C.D.- Kevlar Cloth Dragwasher - Trwałe tarcze hamulcowe z Kevlaru</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- A.C.R. - Airlite Carbo Rotor - Lekki wyważony rotor</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- L.P.S. - Line Protection System - System zabezpieczenia przed wjechaniem żyłki pod szpule</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- A.L.S. – Aluminium Long Cast Spool - aluminiowa długa szpula</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- D.S.L – Double Steel Line Clip - podwójny klip metalowy</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- L.B.A. - Long Life Bail Arm -</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- G.H.B. - Graphite-Hybrid Body - Grafitowo-hybrydowa obudowa</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- P.R.B. - Protected Roll Bearing</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- W.O.S. - WORM Shaft Oscillation System - system oscylacyjny</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- B.B.R. - Ball Bearing Line Roller</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- CNC Handle -</div>

<div></div>

<div>https://youtu.be/nJMFLSJA4rs?t=412</div>","<p>Liczba łożysk: 7 + 1</p>
<p>Przełożenie: 4,6: 1</p>
<p>Średnica szpuli: 58 mm</p>
<p>Nawój: 90 cm</p>
<p>Pojemność szpuli: 0,20 mm / 280 m</p>
<p>Waga: 377 g</p>",0.500000,1,23,"Catalog, Search","198,292682926829",,,,kolowrotek-by-dome-team-feeder-fine-carp-5000,,,"Wraz z rozwojem technologii produkcyjnej, granice wykorzystywane do różnych metod stale się przesuwają! Z czasem nowoczesne rozwiązania są w stanie przewyższyć swoich poprzedników i zapewnić jeszcze wyższy poziom jakości, przy jednoczesnym za",no_selection,,/k/f/kfc1_ppwy9cxd5otbsmki_1.png,,/k/f/kfc1_ppwy9cxd5otbsmki_1.png,,no_selection,,"08.03.2021, 10:50","20.04.2021, 12:15",,,Block after Info Column,,,,No,,,,,,,Use config,,"produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=435",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/k/f/kfc1_ppwy9cxd5otbsmki_1.png,/k/f/kfc2_cji8e7ih2px36r5p_1.png",",",,,,,,,,,,,,,,,,
18007,default,Kołowrotek,simple,,,,"Wraz z rozwojem technologii produkcyjnej, granice wykorzystywane do różnych metod stale się przesuwają! Z czasem nowoczesne rozwiązania są w stanie przewyższyć swoich poprzedników i zapewnić jeszcze wyższy poziom jakości, przy jednoczesnym zachowaniu korzystnego stosunku ceny do jakości. To prawdziwe wyzwanie, dlatego z dumą prezentujemy jednego z najnowszych członków rodziny kołowrotków <strong>By Döme TEAM FEEDER</strong> , <strong>Fine Carp</strong> ot, który jest w 100% dostosowany do potrzeb nowoczesnego łowienia feederem!



Liczba łożysk: 7 + 1

Przełożenie: 4,6: 1

Średnica szpuli: 58 mm

Nawój: 90 cm

Pojemność szpuli: 0,20 mm / 280 m

Waga: 377 g

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- S.F.D. - Superfast Front Drag - Szubki hamulec przedni</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- K.C.D.- Kevlar Cloth Dragwasher - Trwałe tarcze hamulcowe z Kevlaru</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- A.C.R. - Airlite Carbo Rotor - Lekki wyważony rotor</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- L.P.S. - Line Protection System - System zabezpieczenia przed wjechaniem żyłki pod szpule</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- A.L.S. – Aluminium Long Cast Spool - aluminiowa długa szpula</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- D.S.L – Double Steel Line Clip - podwójny klip metalowy</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- L.B.A. - Long Life Bail Arm -</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- G.H.B. - Graphite-Hybrid Body - Grafitowo-hybrydowa obudowa</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- P.R.B. - Protected Roll Bearing</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- W.O.S. - WORM Shaft Oscillation System - system oscylacyjny</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- B.B.R. - Ball Bearing Line Roller</div>

<div class=""o9v6fnle cxmmr5t8 oygrvhab hcukyx3x c1et5uql"">- CNC Handle -</div>

<div></div>

<div>https://youtu.be/nJMFLSJA4rs?t=412</div>","Liczba łożysk: 7 + 1

Przełożenie: 4,6: 1

Średnica szpuli: 58 mm

Nawój: 90 cm

Pojemność szpuli: 0,20 mm / 280 m

Waga: 377 g",,,,,"327,186991869919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135,772357723577"
17935,,Akcesoria,simple,,base,Szybkozłączka Daiwa N’ZON Quick Change Beads,"Szybkozłączka do zakładania przyponów przy łowieniu methodą.



8 sztuk w opakowaniu.","Szybkozłączka do zakładania przyponów przy łowieniu methodą.



8 sztuk w opakowaniu.",0.010000,1,23,"Catalog, Search","244,560975609756",,,,szybkozlaczka-daiwa-nzon-quick-change-beads,,,Szybkozłączka do zakładania przyponów przy łowieniu methodą. 8 sztuk w opakowaniu.,no_selection,,/l/a/laczniki-daiwa-n-zon-quick-change-beads_itvujasjfiynsra7_1.jpg,,/l/a/laczniki-daiwa-n-zon-quick-change-beads_itvujasjfiynsra7_1.jpg,,no_selection,,"08.03.2021, 10:50","16.04.2021, 12:46",,,Block after Info Column,,,,No,,,,,,,Use config,,"produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=437",71.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/l/a/laczniki-daiwa-n-zon-quick-change-beads_itvujasjfiynsra7_1.jpg,,,,,,,,,,,,,,,,,
17915,,Akcesoria,simple,,base,Łącznik Daiwa N’ZON Feeder Bead Safety Snap,"Bezpieczny łącznik do montażu koszyczka zanętowego.

W opakowaniu znajduje się 6 łączników","Bezpieczny łącznik do montażu koszyczka zanętowego.

W opakowaniu znajduje się 6 łączników",0.010000,1,23,"Catalog, Search","20,5740740740741",,,,lacznik-daiwa-nzon-feeder-bead-safety-snap,,,Bezpieczny łącznik do montażu koszyczka zanętowego. W opakowaniu znajduje się 6 łączników,no_selection,,/k/r/kretik-1_whz84cxiqlwq8h1n_1.jpg,,/k/r/kretik-1_whz84cxiqlwq8h1n_1.jpg,,no_selection,,"08.03.2021, 10:50","16.04.2021, 12:47",,,Block after Info Column,,,,No,,,,,,,Use config,,"produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=438",72.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/r/kretik-1_whz84cxiqlwq8h1n_1.jpg,,,,,,,,,,,,,,,,,
